Id,Model,Manufacturer,Model_year,Drivetrain,Warranty,Accident,Condition,Battery,Mileage,Price
TRAIN_3852,iX,B사,0,RWD,8,No,Brand New,,1304,80.04
TRAIN_3853,ION6,H사,0,AWD,9,No,Brand New,,7661,39.0
TRAIN_3854,i5,B사,0,RWD,0,No,Pre-Owned,56.234,72239,60.15
TRAIN_3855,M3,T사,0,RWD,8,Yes,Brand New,,1043,54.58
TRAIN_3856,i3,B사,1,RWD,5,No,Nearly New,56.0,12967,23.06
TRAIN_3857,Soul,K사,0,AWD,9,No,Brand New,90.0,3272,21.19
TRAIN_3858,i5,B사,0,RWD,3,No,Nearly New,66.208,48229,64.73
TRAIN_3859,IONIQ,H사,1,FWD,1,No,Pre-Owned,56.07,60762,23.5
TRAIN_3860,TayCT,P사,0,AWD,2,No,Pre-Owned,76.093,74691,124.34
TRAIN_3861,MS,T사,2,AWD,6,No,Nearly New,92.16,46219,74.77
TRAIN_3862,Soul,K사,1,FWD,7,No,Nearly New,56.623,27087,24.07
TRAIN_3863,i5,B사,0,AWD,8,No,Brand New,,884,64.54
TRAIN_3864,iX,B사,0,RWD,8,No,Brand New,,3328,79.31
TRAIN_3865,MS,T사,0,AWD,1,No,Pre-Owned,75.145,68178,80.62
TRAIN_3866,KNE,H사,0,FWD,9,No,Brand New,,6059,24.99
TRAIN_3867,ION6,H사,0,AWD,9,No,Brand New,90.0,986,38.96
TRAIN_3868,ION5,H사,0,AWD,9,No,Brand New,,8292,36.0
TRAIN_3869,ION6,H사,0,AWD,9,No,Brand New,,9073,38.54
TRAIN_3870,MX,T사,0,AWD,8,No,Brand New,99.8,5822,71.53
TRAIN_3871,i3,B사,0,RWD,7,No,Brand New,,8678,25.0
TRAIN_3872,i5,B사,0,AWD,2,No,Pre-Owned,63.56,106673,63.66
TRAIN_3873,RSeTGT,A사,0,AWD,7,No,Brand New,,7095,100.13
TRAIN_3874,EV6,K사,0,AWD,9,No,Brand New,90.0,1162,40.69
TRAIN_3875,KNE,H사,0,FWD,10,No,Brand New,,2874,22.31
TRAIN_3876,KNE,H사,0,FWD,1,No,Pre-Owned,68.488,179987,28.13
TRAIN_3877,M3,T사,0,RWD,8,No,Brand New,,9170,55.0
TRAIN_3878,EV6,K사,0,FWD,9,No,Brand New,,8904,40.22
TRAIN_3879,TayCT,P사,0,AWD,2,No,Brand New,,1972,130.3
TRAIN_3880,IONIQ,H사,0,FWD,3,No,Nearly New,62.4,61383,25.06
TRAIN_3881,iX,B사,0,RWD,8,No,Brand New,,7095,80.01
TRAIN_3882,M3,T사,0,RWD,8,No,Brand New,,1797,54.93
TRAIN_3883,iX,B사,0,RWD,8,No,Brand New,,1915,79.87
TRAIN_3884,EV6,K사,0,AWD,10,No,Brand New,,6870,47.04
TRAIN_3885,MS,T사,0,AWD,7,No,Brand New,96.0,9474,69.91
TRAIN_3886,i3,B사,0,RWD,0,No,Pre-Owned,46.0,84933,22.28
TRAIN_3887,Tay,P사,0,AWD,2,No,Brand New,90.0,6517,95.75
TRAIN_3888,TayCT,P사,0,AWD,2,No,Nearly New,76.093,32531,130.28
TRAIN_3889,Q4eT,A사,0,AWD,7,No,Brand New,,5510,59.72
TRAIN_3890,KNE,H사,0,FWD,9,No,Brand New,,8591,24.81
TRAIN_3891,Niro,K사,0,FWD,2,No,Pre-Owned,46.169,81513,27.57
TRAIN_3892,i5,B사,1,RWD,5,Yes,Nearly New,71.841,34409,60.83
TRAIN_3893,ION6,H사,0,AWD,10,No,Brand New,,9650,38.74
TRAIN_3894,ION6,H사,0,AWD,1,No,Pre-Owned,53.602,156672,36.64
TRAIN_3895,ID4,V사,0,AWD,3,No,Nearly New,62.784,42757,40.64
TRAIN_3896,EV6,K사,0,FWD,9,No,Brand New,,8844,40.91
TRAIN_3897,iX,B사,0,AWD,8,No,Brand New,90.0,111,80.06
TRAIN_3898,EV6,K사,0,AWD,9,No,Brand New,,2851,40.04
TRAIN_3899,M3,T사,0,RWD,8,No,Brand New,,685,54.96
TRAIN_3900,iX,B사,0,RWD,7,No,Brand New,,5265,80.34
TRAIN_3901,iX,B사,0,RWD,8,No,Brand New,,8045,79.78
TRAIN_3902,M3,T사,2,RWD,6,No,Nearly New,69.12,13289,50.59
TRAIN_3903,EV6,K사,0,AWD,9,No,Brand New,90.0,7445,40.82
TRAIN_3904,ID4,V사,0,AWD,8,No,Brand New,,3824,39.93
TRAIN_3905,RSeTGT,A사,0,AWD,0,No,Pre-Owned,78.227,79908,94.19
TRAIN_3906,Soul,K사,0,AWD,9,No,Brand New,,9382,20.45
TRAIN_3907,eT,A사,2,AWD,6,No,Nearly New,87.552,47492,74.68
TRAIN_3908,ID4,V사,2,AWD,6,No,Nearly New,70.963,20478,37.18
TRAIN_3909,Q4eT,A사,0,AWD,8,No,Brand New,,3534,59.18
TRAIN_3910,Niro,K사,0,FWD,1,No,Pre-Owned,46.0,68846,28.31
TRAIN_3911,ID4,V사,0,AWD,7,No,Brand New,90.0,1038,34.56
TRAIN_3912,MY,T사,0,AWD,3,No,Nearly New,61.153,25024,77.27
TRAIN_3913,KNE,H사,1,FWD,7,No,Nearly New,68.488,49244,27.62
TRAIN_3914,MS,T사,0,AWD,1,No,Pre-Owned,75.145,153991,81.09
TRAIN_3915,Niro,K사,0,FWD,3,No,Pre-Owned,48.093,73728,28.47
TRAIN_3916,Tay,P사,0,AWD,2,No,Pre-Owned,54.849,96351,114.84
TRAIN_3917,eT,A사,0,AWD,7,No,Brand New,91.2,7254,65.69
TRAIN_3918,Niro,K사,0,FWD,4,No,Pre-Owned,50.096,197143,27.42
TRAIN_3919,MY,T사,0,AWD,1,No,Pre-Owned,56.359,136347,76.1
TRAIN_3920,TayGTS,P사,0,AWD,2,No,Pre-Owned,73.11,176075,155.82
TRAIN_3921,RSeTGT,A사,0,AWD,0,No,Pre-Owned,,187284,94.74
TRAIN_3922,MX,T사,1,AWD,5,No,Nearly New,,49324,93.25
TRAIN_3923,iX,B사,0,RWD,8,No,Brand New,,3209,80.75
TRAIN_3924,KNE,H사,0,FWD,10,Yes,Brand New,,1904,22.13
TRAIN_3925,ID4,V사,2,AWD,6,No,Nearly New,70.963,15428,36.01
TRAIN_3926,Q4eT,A사,0,AWD,1,No,Pre-Owned,61.619,184700,57.27
TRAIN_3927,Q4eT,A사,0,AWD,7,No,Brand New,,4908,60.0
TRAIN_3928,ID4,V사,2,AWD,6,Yes,Nearly New,70.963,24438,36.95
TRAIN_3929,KNE,H사,0,FWD,10,No,Brand New,,986,20.65
TRAIN_3930,i3,B사,0,AWD,2,No,Pre-Owned,46.0,57907,22.65
TRAIN_3931,Q4eT,A사,0,AWD,7,No,Brand New,,8009,59.32
TRAIN_3932,MY,T사,0,AWD,0,No,Pre-Owned,54.104,110054,74.62
TRAIN_3933,MY,T사,0,AWD,7,No,Brand New,,2457,64.63
TRAIN_3934,EV6,K사,0,FWD,10,No,Brand New,,971,48.58
TRAIN_3935,KNE,H사,0,FWD,1,No,Pre-Owned,68.488,159456,28.36
TRAIN_3936,ION5,H사,0,AWD,9,No,Brand New,,6256,35.45
TRAIN_3937,KNE,H사,0,FWD,10,No,Brand New,90.0,9105,21.69
TRAIN_3938,MS,T사,2,AWD,6,No,Nearly New,92.16,44141,76.22
TRAIN_3939,Q4eT,A사,0,AWD,8,No,Brand New,,1797,59.96
TRAIN_3940,EV6,K사,0,FWD,9,No,Brand New,,7695,40.15
TRAIN_3941,Tay,P사,0,AWD,2,No,Brand New,,6275,96.16
TRAIN_3942,iX,B사,0,RWD,7,No,Brand New,,6557,80.84
TRAIN_3943,Niro,K사,0,AWD,1,No,Pre-Owned,46.0,170161,26.75
TRAIN_3944,i3,B사,0,AWD,0,No,Pre-Owned,46.0,114803,22.64
TRAIN_3945,RSeTGT,A사,0,AWD,8,No,Brand New,,1296,100.86
TRAIN_3946,i3,B사,0,AWD,7,No,Brand New,90.0,574,24.96
TRAIN_3947,iX,B사,0,RWD,8,No,Brand New,,7028,80.21
TRAIN_3948,TayCT,P사,2,AWD,0,No,Nearly New,76.093,18214,119.85
TRAIN_3949,i5,B사,0,RWD,1,No,Pre-Owned,61.018,197398,62.46
TRAIN_3950,MY,T사,0,AWD,1,No,Pre-Owned,56.359,89786,77.28
TRAIN_3951,ID4,V사,2,AWD,6,No,Nearly New,70.963,14834,36.23
TRAIN_3952,IONIQ,H사,2,FWD,1,No,Pre-Owned,69.15,72209,9.0
TRAIN_3953,ION5,H사,0,AWD,3,No,Pre-Owned,58.162,99764,34.93
TRAIN_3954,i3,B사,0,RWD,0,No,Pre-Owned,46.0,134517,22.75
TRAIN_3955,Soul,K사,0,FWD,2,No,Pre-Owned,46.169,118441,23.43
TRAIN_3956,Soul,K사,0,FWD,9,No,Brand New,,7878,21.2
TRAIN_3957,EV6,K사,0,FWD,10,No,Brand New,,668,48.6
TRAIN_3958,ID4,V사,0,AWD,8,No,Brand New,90.0,7233,40.48
TRAIN_3959,TayGTS,P사,0,AWD,2,No,Pre-Owned,64.683,73424,151.3
TRAIN_3960,ION6,H사,1,AWD,7,No,Nearly New,68.479,41665,36.92
TRAIN_3961,Niro,K사,0,AWD,5,No,Nearly New,56.0,43411,27.21
TRAIN_3962,i3,B사,0,AWD,3,No,Nearly New,56.0,21815,23.93
TRAIN_3963,Soul,K사,0,FWD,5,No,Nearly New,56.0,18371,22.26
TRAIN_3964,ID4,V사,0,AWD,7,No,Brand New,,6655,33.23
TRAIN_3965,M3,T사,0,RWD,3,No,Nearly New,61.153,40651,53.87
TRAIN_3966,Soul,K사,0,FWD,10,No,Brand New,,658,18.28
TRAIN_3967,TayCT,P사,0,AWD,2,No,Pre-Owned,76.093,174608,129.19
TRAIN_3968,i5,B사,0,RWD,2,No,Pre-Owned,63.56,149830,62.16
TRAIN_3969,EV6,K사,0,AWD,10,No,Brand New,,6426,48.23
TRAIN_3970,M3,T사,0,RWD,7,No,Brand New,,4663,46.12
TRAIN_3971,Niro,K사,2,AWD,8,No,Nearly New,58.982,19256,28.56
TRAIN_3972,MX,T사,0,AWD,0,No,Pre-Owned,69.253,58269,88.59
TRAIN_3973,ION5,H사,0,AWD,10,No,Brand New,,8883,35.91
TRAIN_3974,Q4eT,A사,0,AWD,7,Yes,Brand New,,5162,59.96
TRAIN_3975,MX,T사,0,AWD,8,No,Brand New,99.8,3993,72.13
TRAIN_3976,RSeTGT,A사,1,AWD,5,Yes,Nearly New,,21162,99.0
TRAIN_3977,Tay,P사,0,AWD,2,No,Brand New,,650,95.58
TRAIN_3978,ION5,H사,0,AWD,9,No,Brand New,,8083,35.78
TRAIN_3979,Tay,P사,0,AWD,2,No,Brand New,,2927,96.08
TRAIN_3980,ID4,V사,0,AWD,8,No,Brand New,,9576,39.43
TRAIN_3981,Niro,K사,1,FWD,7,No,Nearly New,56.623,16632,28.85
TRAIN_3982,ID4,V사,0,AWD,8,No,Brand New,,627,39.55
TRAIN_3983,KNE,H사,0,FWD,10,No,Brand New,,6360,22.33
TRAIN_3984,Soul,K사,0,FWD,3,No,Pre-Owned,48.093,154193,22.69
TRAIN_3985,Tay,P사,0,AWD,2,No,Brand New,90.0,2115,95.8
TRAIN_3986,EV6,K사,0,AWD,10,No,Brand New,90.0,3702,47.74
TRAIN_3987,Soul,K사,0,FWD,4,No,Pre-Owned,50.096,88233,22.35
TRAIN_3988,Q4eT,A사,0,AWD,8,No,Brand New,,2326,59.23
TRAIN_3989,eT,A사,0,AWD,0,No,Pre-Owned,68.532,101732,69.61
TRAIN_3990,ION5,H사,1,AWD,7,No,Nearly New,68.479,36227,34.26
TRAIN_3991,i5,B사,1,AWD,5,No,Nearly New,71.841,14947,60.66
TRAIN_3992,RSeTGT,A사,0,AWD,1,No,Pre-Owned,,129696,97.0
TRAIN_3993,eT,A사,0,AWD,3,No,Nearly New,77.46,22538,74.0
TRAIN_3994,ID4,V사,0,AWD,7,No,Brand New,,1289,34.27
TRAIN_3995,KNE,H사,1,FWD,7,No,Nearly New,68.488,11459,27.57
TRAIN_3996,Q4eT,A사,0,AWD,8,No,Brand New,,5490,59.73
TRAIN_3997,eT,A사,1,AWD,5,No,Nearly New,,46342,73.85
TRAIN_3998,EV6,K사,0,AWD,9,No,Brand New,,4386,41.65
TRAIN_3999,KNE,H사,0,FWD,10,No,Brand New,,2864,21.66
TRAIN_4000,eT,A사,0,AWD,3,No,Nearly New,77.46,12940,74.0
TRAIN_4001,MX,T사,1,AWD,5,Yes,Nearly New,,13559,93.07
TRAIN_4002,iX,B사,0,RWD,7,No,Brand New,,2805,79.6
TRAIN_4003,TayGTS,P사,0,AWD,2,No,Brand New,,8366,160.0
TRAIN_4004,eT,A사,0,AWD,0,No,Pre-Owned,65.791,135284,69.59
TRAIN_4005,Niro,K사,0,AWD,2,No,Pre-Owned,46.169,136995,27.65
TRAIN_4006,eT,A사,0,AWD,7,No,Brand New,91.2,9144,66.44
TRAIN_4007,ION6,H사,1,AWD,7,No,Nearly New,68.479,43230,38.0
TRAIN_4008,ID4,V사,0,AWD,2,No,Pre-Owned,60.272,120829,39.5
TRAIN_4009,Tay,P사,0,AWD,2,No,Pre-Owned,61.994,142138,118.87
TRAIN_4010,eT,A사,0,AWD,0,No,Pre-Owned,65.791,81982,70.18
TRAIN_4011,i5,B사,2,AWD,6,No,Nearly New,74.834,44829,64.74
TRAIN_4012,MX,T사,0,AWD,7,No,Brand New,96.0,7184,78.34
TRAIN_4013,EV6,K사,0,FWD,9,No,Brand New,,4929,41.15
TRAIN_4014,KNE,H사,0,FWD,2,No,Pre-Owned,68.488,183155,28.21
TRAIN_4015,Soul,K사,2,FWD,8,No,Nearly New,58.982,12095,23.22
TRAIN_4016,ION6,H사,0,AWD,6,No,Nearly New,65.739,43012,38.0
TRAIN_4017,iX,B사,0,AWD,8,No,Brand New,,8386,79.41
TRAIN_4018,KNE,H사,0,FWD,4,No,Pre-Owned,68.488,145494,28.71
TRAIN_4019,ION6,H사,0,AWD,9,No,Brand New,,3479,38.65
TRAIN_4020,TayCT,P사,0,AWD,2,No,Brand New,,9322,120.08
TRAIN_4021,i5,B사,2,AWD,6,No,Nearly New,74.834,43407,63.52
TRAIN_4022,i5,B사,0,AWD,0,No,Pre-Owned,56.234,110525,61.74
TRAIN_4023,Niro,K사,0,FWD,4,No,Pre-Owned,50.096,50684,27.7
TRAIN_4024,Soul,K사,0,FWD,10,No,Brand New,,856,17.02
TRAIN_4025,TayGTS,P사,0,AWD,2,No,Brand New,93.4,9213,160.05
TRAIN_4026,Q4eT,A사,0,AWD,7,No,Brand New,,5625,59.42
TRAIN_4027,i5,B사,0,RWD,8,No,Brand New,,8001,65.7
TRAIN_4028,Q4eT,A사,0,AWD,0,No,Pre-Owned,56.788,180656,56.0
TRAIN_4029,ION5,H사,0,AWD,9,No,Brand New,90.0,6613,35.58
TRAIN_4030,iX,B사,0,AWD,7,No,Brand New,,5997,80.25
TRAIN_4031,TayCT,P사,0,AWD,2,Yes,Brand New,,483,121.18
TRAIN_4032,eT,A사,0,AWD,8,No,Brand New,95.0,7011,60.33
TRAIN_4033,MS,T사,0,AWD,0,No,Pre-Owned,72.139,97278,79.14
TRAIN_4034,Q4eT,A사,0,AWD,1,No,Pre-Owned,61.619,92341,57.74
TRAIN_4035,ID4,V사,0,AWD,7,No,Brand New,,6019,34.62
TRAIN_4036,ID4,V사,0,AWD,0,No,Pre-Owned,55.547,116711,39.09
TRAIN_4037,MY,T사,0,AWD,0,No,Pre-Owned,51.94,195830,73.47
TRAIN_4038,EV6,K사,0,FWD,9,No,Brand New,90.0,2631,41.49
TRAIN_4039,eT,A사,0,AWD,1,No,Pre-Owned,71.388,146963,72.5
TRAIN_4040,iX,B사,0,RWD,8,No,Brand New,90.0,9938,79.26
TRAIN_4041,Soul,K사,0,AWD,4,No,Pre-Owned,50.096,199647,21.96
TRAIN_4042,Niro,K사,0,FWD,2,No,Pre-Owned,46.169,81271,26.47
TRAIN_4043,RSeTGT,A사,0,AWD,7,No,Brand New,,997,100.0
TRAIN_4044,KNE,H사,0,FWD,10,No,Brand New,,7428,21.55
TRAIN_4045,Soul,K사,2,AWD,8,No,Nearly New,58.982,36388,24.09
TRAIN_4046,iX,B사,0,RWD,7,No,Brand New,,7550,80.21
TRAIN_4047,eT,A사,0,AWD,7,No,Brand New,91.2,4597,64.99
TRAIN_4048,KNE,H사,0,FWD,9,No,Brand New,,3200,23.94
TRAIN_4049,MY,T사,0,AWD,8,No,Brand New,,471,74.97
TRAIN_4050,RSeTGT,A사,2,AWD,6,No,Nearly New,78.227,34601,99.0
TRAIN_4051,i3,B사,0,RWD,4,No,Nearly New,56.0,31103,23.36
TRAIN_4052,Tay,P사,0,AWD,2,No,Brand New,,6931,103.72
TRAIN_4053,ION6,H사,0,AWD,2,No,Pre-Owned,55.836,180685,37.13
TRAIN_4054,M3,T사,1,RWD,5,No,Nearly New,66.355,43966,54.0
TRAIN_4055,ION5,H사,0,AWD,5,No,Nearly New,63.11,37401,34.59
TRAIN_4056,TayCT,P사,0,AWD,2,No,Pre-Owned,76.093,176185,124.84
TRAIN_4057,ID4,V사,0,AWD,7,Yes,Brand New,,69,34.05
TRAIN_4058,i5,B사,0,RWD,2,No,Pre-Owned,63.56,141829,62.23
TRAIN_4059,Soul,K사,0,FWD,6,No,Nearly New,56.0,30508,23.53
TRAIN_4060,i5,B사,0,AWD,8,Yes,Brand New,,2563,64.77
TRAIN_4061,Q4eT,A사,0,AWD,8,Yes,Brand New,,1593,60.0
TRAIN_4062,i5,B사,0,RWD,3,No,Nearly New,66.208,33670,63.5
TRAIN_4063,MS,T사,0,AWD,7,No,Brand New,96.0,7684,69.64
TRAIN_4064,iX,B사,0,AWD,7,No,Brand New,,9123,80.7
TRAIN_4065,Soul,K사,2,FWD,8,No,Nearly New,58.982,29575,23.26
TRAIN_4066,TayGTS,P사,2,AWD,0,No,Nearly New,,20352,159.72
TRAIN_4067,MS,T사,0,AWD,7,No,Brand New,96.0,6660,68.74
TRAIN_4068,Niro,K사,0,FWD,9,No,Brand New,,4103,23.67
TRAIN_4069,ID4,V사,0,AWD,8,No,Brand New,,2719,40.38
TRAIN_4070,Tay,P사,2,AWD,0,No,Nearly New,72.991,10377,121.44
TRAIN_4071,MS,T사,0,AWD,7,No,Brand New,96.0,6843,69.13
TRAIN_4072,KNE,H사,0,FWD,4,No,Pre-Owned,68.488,181499,27.71
TRAIN_4073,i3,B사,0,RWD,1,No,Pre-Owned,46.0,104701,23.2
TRAIN_4074,Q4eT,A사,2,AWD,6,No,Nearly New,75.571,24556,53.77
TRAIN_4075,eT,A사,0,AWD,3,No,Nearly New,77.46,37527,73.99
TRAIN_4076,eT,A사,0,AWD,7,No,Brand New,91.2,7673,65.64
TRAIN_4077,EV6,K사,0,AWD,9,No,Brand New,,9524,39.79
TRAIN_4078,M3,T사,0,RWD,7,No,Brand New,,8566,47.53
TRAIN_4079,EV6,K사,0,FWD,9,No,Brand New,,631,41.1
TRAIN_4080,iX,B사,0,AWD,8,No,Brand New,,804,79.94
TRAIN_4081,KNE,H사,0,FWD,1,No,Pre-Owned,68.488,72787,27.23
TRAIN_4082,MY,T사,0,AWD,1,No,Pre-Owned,56.359,125723,75.68
TRAIN_4083,KNE,H사,2,FWD,8,No,Nearly New,68.488,22006,28.72
TRAIN_4084,eT,A사,0,AWD,1,No,Pre-Owned,71.388,143699,72.21
TRAIN_4085,Soul,K사,2,FWD,8,No,Nearly New,58.982,29030,23.31
TRAIN_4086,Tay,P사,0,AWD,2,No,Brand New,,7242,103.25
TRAIN_4087,i3,B사,0,RWD,0,No,Pre-Owned,46.0,159697,21.86
TRAIN_4088,ION5,H사,0,AWD,9,No,Brand New,,4934,35.82
TRAIN_4089,eT,A사,0,AWD,7,No,Brand New,91.2,5862,64.96
TRAIN_4090,i3,B사,0,RWD,3,No,Nearly New,56.0,45320,23.26
TRAIN_4091,i5,B사,0,AWD,1,No,Pre-Owned,61.018,121996,62.12
TRAIN_4092,ION6,H사,0,AWD,9,No,Brand New,,8914,37.96
TRAIN_4093,MS,T사,0,AWD,1,No,Pre-Owned,75.145,193508,82.37
TRAIN_4094,Tay,P사,0,AWD,2,No,Brand New,90.0,278,95.82
TRAIN_4095,ION6,H사,0,AWD,9,No,Brand New,90.0,2694,38.58
TRAIN_4096,RSeTGT,A사,0,AWD,8,No,Brand New,90.0,6083,100.01
TRAIN_4097,ION5,H사,0,AWD,4,No,Pre-Owned,60.585,73224,34.96
TRAIN_4098,eT,A사,1,AWD,5,Yes,Nearly New,84.05,43154,74.33
TRAIN_4099,ION6,H사,0,AWD,10,No,Brand New,,287,38.96
TRAIN_4100,eT,A사,0,AWD,8,No,Brand New,95.0,3387,59.92
TRAIN_4101,i5,B사,0,RWD,1,No,Pre-Owned,61.018,95094,62.52
TRAIN_4102,ID4,V사,0,AWD,0,No,Pre-Owned,53.325,68010,39.58
TRAIN_4103,Soul,K사,0,AWD,1,No,Pre-Owned,46.0,103754,23.41
TRAIN_4104,Niro,K사,0,AWD,3,No,Pre-Owned,48.093,128984,27.67
TRAIN_4105,MS,T사,0,AWD,7,No,Brand New,96.0,9039,70.73
TRAIN_4106,IONIQ,H사,2,FWD,1,No,Pre-Owned,55.68,38294,22.5
TRAIN_4107,Tay,P사,0,AWD,2,No,Brand New,90.0,2668,96.5
TRAIN_4108,ION6,H사,0,AWD,1,No,Pre-Owned,53.602,172653,37.22
TRAIN_4109,Soul,K사,0,FWD,9,No,Brand New,90.0,6338,19.66
TRAIN_4110,RSeTGT,A사,0,AWD,8,No,Brand New,,5897,100.0
TRAIN_4111,i3,B사,0,RWD,0,No,Pre-Owned,46.0,140575,22.75
TRAIN_4112,ID4,V사,0,AWD,8,No,Brand New,,918,40.84
TRAIN_4113,M3,T사,0,RWD,0,No,Pre-Owned,51.94,181678,51.25
TRAIN_4114,eT,A사,0,AWD,0,No,Pre-Owned,65.791,151816,69.72
TRAIN_4115,TayCT,P사,0,AWD,2,No,Brand New,,2328,130.06
TRAIN_4116,KNE,H사,0,FWD,6,No,Nearly New,68.488,21427,27.92
TRAIN_4117,Niro,K사,1,AWD,7,No,Nearly New,56.623,34148,26.81
TRAIN_4118,IONIQ,H사,0,FWD,3,No,Nearly New,62.81,40675,9.38
TRAIN_4119,MX,T사,0,AWD,0,No,Pre-Owned,72.139,91771,88.97
TRAIN_4120,Q4eT,A사,0,AWD,7,No,Brand New,,3177,59.98
TRAIN_4121,EV6,K사,0,FWD,10,No,Brand New,,7908,47.32
TRAIN_4122,ION6,H사,0,AWD,10,No,Brand New,,8433,38.54
TRAIN_4123,ID4,V사,0,AWD,8,No,Brand New,,3325,39.59
TRAIN_4124,Tay,P사,2,AWD,0,No,Nearly New,72.991,47840,120.32
TRAIN_4125,i3,B사,0,AWD,0,No,Pre-Owned,46.0,103468,21.91
TRAIN_4126,ION6,H사,0,AWD,10,No,Brand New,90.0,2661,38.2
TRAIN_4127,KNE,H사,0,FWD,9,No,Brand New,,6339,24.61
TRAIN_4128,Niro,K사,0,AWD,2,No,Pre-Owned,46.169,116493,26.64
TRAIN_4129,ID4,V사,0,AWD,7,No,Brand New,90.0,6486,34.79
TRAIN_4130,Q4eT,A사,0,AWD,1,No,Pre-Owned,61.619,153749,57.71
TRAIN_4131,i3,B사,0,RWD,3,No,Nearly New,56.0,13682,23.82
TRAIN_4132,Soul,K사,0,AWD,9,No,Brand New,90.0,2026,20.33
TRAIN_4133,TayGTS,P사,0,AWD,2,No,Brand New,,761,160.0
TRAIN_4134,TayCT,P사,0,AWD,2,No,Nearly New,76.093,27439,132.0
TRAIN_4135,Niro,K사,2,AWD,8,No,Nearly New,58.982,31074,28.54
TRAIN_4136,RSeTGT,A사,0,AWD,7,No,Brand New,,5819,100.51
TRAIN_4137,EV6,K사,0,FWD,10,No,Brand New,90.0,3577,46.95
TRAIN_4138,EV6,K사,0,AWD,10,No,Brand New,,5227,47.4
TRAIN_4139,MY,T사,1,AWD,5,No,Nearly New,66.355,41579,74.23
TRAIN_4140,MX,T사,2,AWD,6,No,Nearly New,92.16,43133,83.64
TRAIN_4141,ID4,V사,0,AWD,8,No,Brand New,90.0,1295,41.18
TRAIN_4142,KNE,H사,0,FWD,1,No,Pre-Owned,68.488,185944,26.86
TRAIN_4143,Niro,K사,0,FWD,6,No,Nearly New,56.0,15961,28.17
TRAIN_4144,Soul,K사,2,AWD,8,No,Nearly New,58.982,31389,23.42
TRAIN_4145,M3,T사,0,RWD,8,No,Brand New,,2979,54.94
TRAIN_4146,EV6,K사,0,FWD,10,No,Brand New,,3927,48.52
TRAIN_4147,eT,A사,0,AWD,8,No,Brand New,95.0,126,60.01
TRAIN_4148,i5,B사,2,AWD,6,No,Nearly New,74.834,21613,64.07
TRAIN_4149,Tay,P사,0,AWD,2,No,Brand New,,6454,96.03
TRAIN_4150,KNE,H사,0,FWD,6,No,Nearly New,68.488,43869,28.86
TRAIN_4151,Soul,K사,2,AWD,8,No,Nearly New,58.982,24605,21.95
TRAIN_4152,ID4,V사,0,AWD,0,No,Pre-Owned,55.547,78069,37.94
TRAIN_4153,MY,T사,1,AWD,5,No,Nearly New,66.355,35302,73.92
TRAIN_4154,EV6,K사,0,FWD,10,No,Brand New,,7937,47.82
TRAIN_4155,Niro,K사,2,FWD,8,No,Nearly New,58.982,42092,27.88
TRAIN_4156,Niro,K사,0,AWD,9,No,Brand New,,73,24.75
TRAIN_4157,iX,B사,0,AWD,7,No,Brand New,,474,79.14
TRAIN_4158,IONIQ,H사,0,FWD,1,No,Pre-Owned,52.46,63421,14.97
TRAIN_4159,EV6,K사,0,FWD,9,No,Brand New,,7838,41.09
TRAIN_4160,MY,T사,1,AWD,5,No,Nearly New,66.355,25859,74.13
TRAIN_4161,Tay,P사,0,AWD,2,No,Brand New,,512,95.78
TRAIN_4162,RSeTGT,A사,0,AWD,7,No,Brand New,,1804,100.0
TRAIN_4163,ID4,V사,0,AWD,3,Yes,Nearly New,62.784,19032,41.45
TRAIN_4164,RSeTGT,A사,0,AWD,8,No,Brand New,,8286,100.12
TRAIN_4165,M3,T사,0,RWD,2,No,Pre-Owned,58.707,85577,52.72
TRAIN_4166,Q4eT,A사,0,AWD,7,No,Brand New,,4732,60.0
TRAIN_4167,TayGTS,P사,0,AWD,2,No,Nearly New,,31141,159.12
TRAIN_4168,eT,A사,0,AWD,7,No,Brand New,91.2,8800,64.95
TRAIN_4169,iX,B사,0,AWD,7,No,Brand New,,3409,80.43
TRAIN_4170,RSeTGT,A사,2,AWD,6,No,Nearly New,,14803,99.87
TRAIN_4171,MY,T사,0,AWD,0,No,Pre-Owned,54.104,183071,73.15
TRAIN_4172,MS,T사,1,AWD,5,No,Nearly New,,13857,83.88
TRAIN_4173,KNE,H사,0,FWD,10,No,Brand New,,5521,20.86
TRAIN_4174,Niro,K사,0,FWD,4,No,Pre-Owned,50.096,56744,28.56
TRAIN_4175,Soul,K사,0,AWD,6,No,Nearly New,56.0,36212,22.22
TRAIN_4176,M3,T사,0,RWD,7,No,Brand New,90.0,9295,46.07
TRAIN_4177,Q4eT,A사,0,AWD,1,No,Pre-Owned,61.619,138579,57.68
TRAIN_4178,MY,T사,0,AWD,3,No,Nearly New,61.153,10416,78.56
TRAIN_4179,Q4eT,A사,0,AWD,1,No,Pre-Owned,61.619,126813,57.7
TRAIN_4180,i5,B사,0,AWD,0,No,Pre-Owned,58.577,89219,59.93
TRAIN_4181,Tay,P사,0,AWD,2,No,Pre-Owned,59.515,184821,118.38
TRAIN_4182,KNE,H사,0,FWD,10,No,Brand New,,2072,22.58
TRAIN_4183,MY,T사,0,AWD,8,No,Brand New,,2130,74.8
TRAIN_4184,IONIQ,H사,2,FWD,1,No,Pre-Owned,47.74,28709,15.39
